season,gameId,period,startAction,endAction,offenseCount,defenseCount,missingOffense,missingDefense,class,fabricatedPlayers
2024-25,0022400615,1,124,124,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400615,1,125,125,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400615,1,127,127,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400615,1,128,130,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400615,1,132,133,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400615,1,134,135,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400619,1,87,88,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400619,1,89,89,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400619,1,91,91,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400619,1,93,93,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400619,4,524,524,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400619,4,526,526,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400619,4,527,530,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400619,4,532,533,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400619,4,535,535,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400622,3,475,476,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400622,3,477,478,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400622,3,480,480,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400622,3,481,481,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400622,3,483,485,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400622,3,488,489,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400622,3,490,490,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400622,3,492,492,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400622,3,494,494,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400622,3,505,505,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400622,3,506,506,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400622,3,509,513,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400622,3,514,522,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400622,3,525,525,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400622,3,527,535,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400622,3,539,542,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400622,3,543,543,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400622,3,545,547,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,2,155,156,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,2,157,158,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,2,162,162,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,3,582,582,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,540,541,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,542,546,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,548,549,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,550,551,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,552,553,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,554,556,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,557,558,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,560,561,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,563,563,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,565,565,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,568,572,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,573,576,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,577,580,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,581,590,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,591,592,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,595,602,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,603,604,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,606,608,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,609,610,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,611,611,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,613,613,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,615,615,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,617,618,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,619,620,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,621,621,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,625,628,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,629,629,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,631,632,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,634,637,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,640,645,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,646,646,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,649,650,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,654,655,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,658,661,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,662,662,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,664,664,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,665,666,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400630,4,667,668,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400630,4,671,679,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400631,4,626,626,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400631,4,627,627,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400631,4,631,632,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400631,4,635,636,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400631,4,637,648,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400631,4,649,649,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400631,4,653,657,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400631,4,658,666,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400631,4,667,668,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400631,4,669,669,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400631,4,676,681,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400639,3,476,478,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400639,3,479,479,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400645,1,173,175,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400645,2,293,294,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400645,2,295,298,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400645,2,299,299,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400645,2,300,302,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400645,2,303,304,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400645,2,305,305,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400650,4,659,659,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400650,4,668,668,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400650,4,679,679,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400650,4,681,683,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400651,2,202,203,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400651,2,204,204,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400651,2,206,207,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400651,2,208,213,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400651,2,216,219,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400651,2,220,220,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400651,2,222,223,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400651,2,224,224,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400653,3,525,525,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400653,3,526,532,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,2,281,282,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,2,283,283,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,2,288,290,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,2,291,291,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,2,293,293,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,2,295,295,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,2,296,297,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,2,298,299,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,2,300,300,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,2,302,305,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,2,306,306,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,2,308,309,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,2,310,310,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,2,316,316,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,2,319,320,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,2,321,321,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,2,323,325,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,333,334,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,335,335,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,3,337,337,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,339,341,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,3,343,345,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,347,347,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,3,349,349,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,353,354,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,3,357,359,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,360,360,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,3,364,366,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,367,370,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,3,372,373,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,376,380,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,3,381,381,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,383,384,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,3,385,385,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,387,387,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,3,388,388,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,391,392,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,3,393,393,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,395,397,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,3,399,400,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,401,412,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,3,413,413,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,414,415,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,3,421,421,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,424,425,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,3,426,427,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,428,428,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400656,3,430,432,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400656,3,435,442,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,347,348,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,349,349,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,351,352,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,353,354,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,355,355,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,356,357,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,358,358,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,360,360,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,361,361,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,363,364,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,367,367,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,368,368,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,370,370,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,372,372,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,376,377,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,378,378,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,380,382,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,383,383,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,385,386,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,450,389,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,389,392,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,393,394,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,395,407,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,408,413,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,414,414,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,419,420,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,423,425,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,426,428,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,429,429,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,431,431,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,433,443,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,444,445,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,446,446,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,447,447,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,453,460,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400658,3,461,461,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400658,3,463,463,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,180,180,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,182,182,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,184,185,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,187,188,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,189,190,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,191,192,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,193,193,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,195,196,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,199,199,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,206,206,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,207,208,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,209,210,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,211,211,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,212,213,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,214,215,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,216,217,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,218,218,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,220,222,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,230,234,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,235,237,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,240,240,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,241,244,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,245,245,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,247,247,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,248,249,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,250,250,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,252,252,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,253,253,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,255,256,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,262,262,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,264,264,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,266,266,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,267,267,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,270,270,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,286,288,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400659,2,281,282,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400659,2,283,285,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400668,4,547,547,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400668,4,549,549,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400668,4,551,552,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400668,4,553,554,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400668,4,555,557,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400668,4,558,558,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400668,4,560,561,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400668,4,562,562,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400668,4,567,567,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400668,4,568,569,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400668,4,570,570,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400668,4,571,577,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400668,4,577,577,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400668,4,579,580,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400668,4,581,583,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400668,4,584,604,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400668,4,594,594,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400668,4,596,596,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400668,4,599,599,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400678,4,537,537,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400678,4,538,538,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400678,4,540,542,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400678,4,543,547,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400678,4,553,556,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400678,4,557,557,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400678,4,558,559,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400678,4,562,562,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400678,4,563,563,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400678,4,565,566,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400678,4,567,569,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400678,4,572,575,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400678,4,576,576,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400678,4,578,578,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400678,4,582,582,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400678,4,583,584,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400678,4,585,599,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400681,4,520,521,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400681,4,528,528,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400686,3,539,539,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400686,3,541,542,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400686,3,543,544,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400686,3,545,545,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400708,2,220,222,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400708,2,227,227,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400708,2,247,247,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400708,2,250,256,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400708,2,257,258,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400708,2,259,259,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400708,2,269,269,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400708,2,271,272,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400708,2,273,274,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400708,2,275,275,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400708,2,278,280,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400708,2,285,285,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400708,2,287,288,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400708,2,289,289,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400708,2,290,290,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400708,2,294,298,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400708,2,301,308,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400711,3,351,354,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400711,3,356,356,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400711,3,358,359,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400711,3,360,360,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400711,3,362,362,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400711,3,363,364,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400711,3,365,365,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400711,3,368,369,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400711,3,372,372,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400711,3,373,373,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400711,3,374,374,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400711,3,376,377,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400711,3,378,379,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400711,3,380,381,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400711,3,382,383,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400711,3,384,385,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400711,3,387,392,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400711,3,394,395,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400711,3,396,396,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400711,3,403,403,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400711,3,405,406,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400711,3,407,414,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400711,3,416,417,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400711,3,420,423,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400711,3,424,424,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400711,3,425,425,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400714,2,304,304,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400714,2,305,305,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400714,2,306,306,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400714,2,310,311,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022400714,2,312,317,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022400714,3,329,329,4,5,1,0,OFFENSE_INCOMPLETE,NO
