season,playerId,teamId,teamN,observedRealizedR1Points,rateAllocatedR1PointsDiagnostic,R1WinEq
2025-26,1628963,1610612742,1323,20.938158725860376,22.474700277642015,0.5584899607981957
2025-26,1628963,1610612764,2047,36.31032195112646,34.77378039934482,0.9685164081791149
2025-26,1628964,1610612761,14,-1.7845988857033923,-0.7587095863481553,-0.04760115608857275
2025-26,1628964,1610612762,90,-3.851529470025762,-4.8774187693809985,-0.10273303258853743
2025-26,1628969,1610612752,6922,74.26741541161567,74.26741541161567,1.980957660359516
2025-26,1628970,1610612766,6635,24.54721885344247,24.54721885344247,0.6547555338871126
2025-26,1628971,1610612743,4987,-44.395414043791654,-44.395414043791654,-1.184172561377793
2025-26,1628973,1610612752,7800,72.54610380774399,72.54610380774399,1.9350445854442682
2025-26,1628975,1610612741,712,7.978205235016857,-1.7028169864613059,0.21280512710228447
2025-26,1628975,1610612753,1636,-13.59367473531341,-3.912652513835248,-0.3625882757614184
2025-26,1628976,1610612753,5664,12.775974065784212,12.775974065784212,0.3407774937891724
2025-26,1628978,1610612750,6678,32.64272316702759,32.64272316702759,0.870689415463416
2025-26,1628983,1610612760,7358,300.4382988839116,300.4382988839116,8.01368334068055
2025-26,1628988,1610612745,1936,17.750267756055024,17.750267756055024,0.4734583624582441
2025-26,1628989,1610612741,2854,-11.05283672297973,-8.729539288611464,-0.29481572037668063
2025-26,1628989,1610612765,1312,-1.689721327600286,-4.01301876196855,-0.04507045774019375
2025-26,1628991,1610612762,276,12.638327148546008,3.4982227933053496,0.33710599514314243
2025-26,1628991,1610612763,3947,40.88701653307896,50.02712088831962,1.0905919932926735
2025-26,1628997,1610612742,2152,-11.244871638701586,-11.244871638701586,-0.29993792686854953
2025-26,1628998,1610612754,145,-3.423854474729768,-3.423854474729768,-0.09132552563033361
2025-26,1629001,1610612744,3282,3.7731385808956586,3.773138580895659,0.10064208824283742
2025-26,1629004,1610612762,3021,41.62117339370539,41.62117339370539,1.1101743855020023
2025-26,1629006,1610612745,3160,-18.208666187665052,-18.208666187665052,-0.48568536510216065
2025-26,1629008,1610612751,5151,89.360656569729,89.360656569729,2.383544333479984
2025-26,1629011,1610612752,2658,59.325994885280565,59.32599488528056,1.5824205457413174
2025-26,1629012,1610612741,2121,47.19088197174373,26.930376790348227,1.2587369389783079
